name,Avg_Income,Price_per_m2,Total_Jobs,Pop_Density,Total_Population,PT_Share,avg_travel_time_ic,avg_destinations,canton,canton_code,employment_density
Burtigny,85789.0,,119.0,70.2646550649383,401.0,,188.34397452138083,11,ZH,ZH,296.7581047381546
Bullet,63557.0,5850.6,214.0,47.17376337979718,681.0,,163.0857768026596,14,TI,TI,314.24375917767986
Buchillon,135220.0,13296.818181818182,136.0,261.7466437479372,686.0,,172.2751497328421,14,GL,GL,198.25072886297377
Château-D'Oex,61491.0,14193.103448275862,1790.0,31.859586872821076,3653.0,,197.84173384677823,9,AR,AR,490.00821242814123
Chardonne,88871.0,,730.0,344.11351146698723,3337.0,,178.20687289826668,8,AR,AR,218.7593646988313
Champagne,75837.0,,621.0,275.0041764652968,1070.0,,200.0,3,VS,VS,580.3738317757009
Champtauroz,70507.0,,24.0,69.44654821424048,196.0,,185.11600838737127,9,BE,BE,122.44897959183673
Chavannes-Le-Veyron,72976.0,,32.0,55.77559803642008,160.0,,182.25302139678922,12,ZG,ZG,200.0
Dizy,73294.0,,58.0,75.46206643991056,238.0,,174.5108311121432,11,NW,NW,243.69747899159663
Chavannes-Sur-Moudon,68013.0,,61.0,49.1301529066164,229.0,,181.4512510952859,4,BS,BS,266.3755458515284
Chavannes-Le-Chêne,63258.0,5300.909090909091,60.0,89.57943567737493,322.0,,176.69939113088324,8,VD,VD,186.33540372670805
Chavannes-Des-Bois,143532.0,,74.0,472.9148029309172,983.0,,185.23257722517565,8,NE,NE,75.27975584944049
Chavannes-De-Bogis,115237.0,,1063.0,533.9222938597972,1384.0,,188.2651261366675,7,AG,AG,768.0635838150289
Chavannes-Près-Renens,59758.0,,4220.0,5492.666750399769,9774.0,,105.52432442311228,32,NE,NE,431.7577245754041
Chêne-Pâquier,76883.0,,48.0,84.79157691257696,173.0,,159.07259426364786,10,JU,JU,277.4566473988439
Chamblon,85279.0,,256.0,217.05976097958992,554.0,,149.98826381951528,18,BE,BE,462.0938628158845
Vallorbe,58110.0,,1431.0,180.33036991399672,4319.0,,185.57045333569897,13,BE,BE,331.3266959944431
Valeyres-Sous-Rances,86323.0,,185.0,90.97632152354174,578.0,,162.41999515826467,20,BL,BL,320.06920415224914
Valeyres-Sous-Montagny,78095.0,,121.0,280.6712569908094,707.0,,144.51190702668416,16,SO,SO,171.14568599717114
Ursins,82355.0,,131.0,73.07323670657662,232.0,,185.0035238796091,10,AR,AR,564.6551724137931
Valeyres-Sous-Ursins,156020.0,,39.0,83.27914282727374,235.0,,200.0,7,LU,LU,165.95744680851064
Vevey,63308.0,,14283.0,7990.4457404818895,20142.0,49.3,88.7127904669766,30,BS,BS,709.1152815013405
Vaulion,62017.0,,166.0,36.282217186569426,488.0,,192.1721488878974,6,NE,NE,340.1639344262295
Vaux-Sur-Morges,112889.0,,103.0,85.04818439365816,185.0,,180.2655999593469,11,AR,AR,556.7567567567568
Veytaux,73272.0,,282.0,124.1062155513338,1038.0,,177.10899605139315,3,BS,BS,271.67630057803467
Trey,67457.0,,80.0,85.26480688392658,318.0,,192.8218342393642,9,ZG,ZG,251.57232704402514
Treycovagnes,75202.0,,80.0,238.78980399993785,515.0,,172.92919377602763,11,GL,GL,155.3398058252427
Trélex,152700.0,,230.0,264.5405227012778,1426.0,,181.0002711135998,9,FR,FR,161.29032258064515
Tolochenaz,88972.0,,2597.0,1113.4232266187598,1934.0,,172.1254810577742,17,ZG,ZG,1342.8128231644262
Treytorrens (Payerne),60567.0,,24.0,41.37971462939581,108.0,,169.5152462780188,10,AI,AI,222.2222222222222
Villars-Sous-Yens,84656.0,,95.0,192.00359257220387,602.0,,192.69797741409118,5,FR,FR,157.80730897009968
Villars-Epeney,99236.0,,7.0,127.28576656379698,108.0,,175.9316522598635,16,GE,GE,64.81481481481481
Villars-Sainte-Croix,90159.0,6197.058823529412,1611.0,667.7662972113575,953.0,,161.05068302194113,11,FR,FR,1690.4512067156347
Villars-Le-Terroir,77271.0,,243.0,178.8577250609577,1308.0,,186.01504024469295,7,FR,FR,185.77981651376146
Villars-Le-Comte,65026.0,,32.0,32.181817516904594,132.0,,166.16457059414788,12,ZG,ZG,242.42424242424244
Vich,103789.0,,586.0,506.1895808454779,1182.0,,174.653857290642,13,BE,BE,495.76988155668363
Tartegnin,91344.0,,65.0,205.3135137354741,235.0,,177.52863424937013,11,TI,TI,276.59574468085106
Suchy,81755.0,,122.0,108.36323946265561,663.0,,195.06046884328578,2,BL,BL,184.01206636500754
Tannay,170030.0,,164.0,636.3543093961213,1746.0,,179.86587867178062,8,BL,BL,93.92898052691866
Syens,86858.0,,32.0,54.21294738023113,151.0,,179.0147167775083,8,VS,VS,211.9205298013245
Suscévaz,72581.0,,31.0,58.831434238713065,234.0,,191.60389901214901,7,NW,NW,132.47863247863248
Sullens,83566.0,7569.927697441602,196.0,289.79162894569265,1226.0,,197.55427681060283,7,NW,NW,159.8694942903752
Vullierens,78068.0,,153.0,75.07718229432987,547.0,,187.5191258402272,9,FR,FR,279.7074954296161
Vulliens,69596.0,,115.0,98.5798458685273,628.0,,179.03899490401747,4,ZH,ZH,183.12101910828025
Vuiteboeuf,64062.0,,233.0,104.89047623065989,608.0,,159.13413091160442,17,AI,AI,383.2236842105263
Vugelles-La Mothe,63898.0,,24.0,47.14264703057023,146.0,,163.49411849688465,14,NE,NE,164.3835616438356
Vufflens-Le-Château,135837.0,,200.0,349.9517927817112,837.0,,171.43610893620536,16,NE,NE,238.94862604540023
Vufflens-La-Ville,94356.0,,952.0,283.06876493322204,1342.0,,167.63521709673702,14,TG,TG,709.3889716840537
Vucherens,77875.0,,166.0,221.30287882616105,621.0,,174.67834279825024,14,VS,VS,267.3107890499195
Vuarrens,82414.0,,181.0,134.06570599440315,1119.0,,179.32840945600026,11,TI,TI,161.75156389633602
Yvorne,68414.0,,571.0,99.32810226226695,1109.0,,186.8205561246861,12,LU,LU,514.8782687105501
Yvonand,67463.0,,1139.0,254.46793948538098,3524.0,,176.0468758692703,12,SO,SO,323.2122587968218
Yens,106173.0,,411.0,147.69441670244413,1498.0,,185.62062351947014,8,OW,OW,274.3658210947931
Villeneuve (Vd),63860.0,,3001.0,192.24590361670923,6039.0,,178.78169259063478,17,BE,BE,496.936578903792
Vinzel,110691.0,,133.0,368.28013652059013,387.0,,146.1732764272662,20,VS,VS,343.66925064599485
Blenio,54448.0,,600.0,8.564918177703174,1747.0,,165.8211289696494,14,NW,NW,343.4459072696051
Cevio,53485.0,,739.0,7.404029820166612,1111.0,,177.7630972288668,6,GR,GR,665.1665166516651
Rapperswil-Jona,86127.0,,18225.0,1325.2959695563156,28779.0,33.9,146.7362211128606,13,VD,VD,633.2742624830605
Saas-Almagell,60110.0,,148.0,3.4939557424346943,385.0,,188.96797213771458,8,UR,UR,384.4155844155844
Saas-Balen,60934.0,,121.0,11.195832812530114,341.0,,200.0,5,GR,GR,354.8387096774194
Saas-Fee,63447.0,,1561.0,40.131499015124504,1638.0,,197.83227832236568,4,AI,AI,952.9914529914529
Saas-Grund,60392.0,,513.0,43.5432103024801,1057.0,,176.31026530500466,11,BS,BS,485.3358561967833
Capriasca,68753.0,,1525.0,185.30743757760888,6717.0,,200.0,10,AI,AI,227.03587911269912
Bioggio,75006.0,,4694.0,447.28718168514683,2801.0,,177.1334794021922,12,FR,FR,1675.8300606926098
Avegno Gordevio,61967.0,,463.0,57.75578707150637,1534.0,,174.29339267956883,7,TI,TI,301.82529335071706
Thayngen,68296.0,6737.5,2571.0,276.819073315356,5881.0,,167.64819581452468,12,GR,GR,437.170549226322
Schaffhausen,68374.0,7336.194582043344,28936.0,953.8697812050785,38964.0,38.6,164.58415403175016,11,NW,NW,742.6342264654553
Obergoms,59523.0,,395.0,4.199986786195419,663.0,,174.13833008397083,10,JU,JU,595.7767722473604
Gampel-Bratsch,60677.0,,718.0,100.99474202585385,2247.0,,181.41238467645485,8,OW,OW,319.537160658656
Mörel-Filet,58718.0,,291.0,71.75490905443432,759.0,,181.59850226903885,8,TI,TI,383.399209486166
Steg-Hohtenn,61793.0,,1015.0,117.71062384414186,1726.0,,178.71103213240892,6,AG,AG,588.0648899188876
Anniviers,69054.0,13752.236842105263,1654.0,11.413582679891736,2790.0,,186.43271701059092,8,AG,AG,592.831541218638
Clos Du Doubs,54730.0,,714.0,20.768454641348658,1304.0,,197.63155959526176,4,GE,GE,547.5460122699386
Saignelégier,61817.0,,1935.0,79.34282724689548,2531.0,,193.34659407317082,1,ZH,ZH,764.51995258791
Montfaucon,63575.0,,215.0,28.434116576747538,564.0,,157.41089804726658,21,AR,AR,381.20567375886526
Muriaux,70777.0,,205.0,29.972437090523954,518.0,,141.35799175194072,21,BE,BE,395.7528957528957
La Baroche,55531.0,,433.0,35.022907836014596,1135.0,,193.623960030803,5,TI,TI,381.4977973568282
Basse-Allaine,60146.0,,473.0,53.0600676314172,1197.0,,158.9000999578294,14,LU,LU,395.15455304928986
Centovalli,54555.0,,442.0,21.02533112243789,1070.0,,176.39745238875778,7,BL,BL,413.0841121495327
Breggia,68862.0,,303.0,73.27828423455537,1889.0,,161.62080895385955,19,TG,TG,160.40232927474855
Twann-Tüscherz,80258.0,,330.0,99.80594849727773,1174.0,,151.84000398190958,21,GE,GE,281.09028960817716
Aarberg,68703.0,,3155.0,597.2612469173014,4620.0,,181.31356469032156,10,BE,BE,682.9004329004329
Bargen (Be),65191.0,,339.0,128.77010916791482,1096.0,,189.9264333344734,10,LU,LU,309.30656934306575
Grossaffoltern,70594.0,,728.0,223.05795085524744,3070.0,,168.8152234742742,13,TI,TI,237.13355048859935
Kappelen,75424.0,,745.0,137.68652052872798,1409.0,,139.5716972624744,14,LU,LU,528.7437899219304
Meikirch,84445.0,,479.0,232.7013195328324,2600.0,,169.1591407923868,11,LU,LU,184.23076923076923
Radelfingen,70350.0,,260.0,93.85679862859514,1285.0,,184.81467580188522,9,BS,BS,202.33463035019454
Schüpfen,71529.0,,1316.0,194.3721306321463,3784.0,,155.60663351751208,14,OW,OW,347.7801268498943
Seedorf (Be),71782.0,,1267.0,155.88279001956943,3235.0,,180.9800333928979,9,AI,AI,391.65378670788255
Aarwangen,66722.0,2948.791866028708,1550.0,491.6788318677469,4813.0,,174.16712173184013,11,ZG,ZG,322.0444629129441
Auswil,55507.0,,141.0,120.89462018940158,477.0,,187.31837134495026,8,AG,AG,295.5974842767296
Bannwil,63938.0,5210.1,239.0,135.42344088994477,678.0,,180.25686856237667,10,GR,GR,352.5073746312684
Bleienbach,63035.0,,422.0,133.241278832348,779.0,,163.8920366997138,10,AI,AI,541.7201540436457
Busswil Bei Melchnau,65763.0,,45.0,65.67370140146096,166.0,,197.20787759608746,4,NE,NE,271.0843373493976
Gondiswil,58442.0,,230.0,85.219206590534,731.0,,176.65826389299215,6,SH,SH,314.63748290013683
Lotzwil,63363.0,3130.5555555555557,917.0,462.05284976789704,2779.0,,174.32536019787287,14,TG,TG,329.9748110831234
Melchnau,63968.0,,654.0,148.21055525698105,1518.0,,164.3181881335578,7,LU,LU,430.8300395256917
Oeschenbach,53982.0,,94.0,68.14653667260455,234.0,,172.58184570528365,15,ZG,ZG,401.70940170940173
Reisiswil,62079.0,,57.0,82.11976013648489,178.0,,165.79954468227297,17,GE,GE,320.2247191011236
Roggwil (Be),62048.0,,1761.0,501.8198606510201,4432.0,,171.6868261770799,10,VD,VD,397.3375451263538
Rohrbach,57584.0,,604.0,366.32537390846954,1599.0,,200.0,1,NE,NE,377.7360850531582
Rohrbachgraben,54413.0,,160.0,51.00465000947663,375.0,,158.8482243722423,13,BL,BL,426.6666666666667
Rütschelen,62340.0,,84.0,165.35382735867148,582.0,,153.91810869468492,15,GR,GR,144.3298969072165
Schwarzhäusern,68970.0,,79.0,137.05072646127365,519.0,,200.0,2,UR,UR,152.21579961464354
Thunstetten,65114.0,,1582.0,362.1769896448379,3587.0,,172.73508270323592,10,GL,GL,441.03707833844436
Ursenbach,55933.0,,462.0,96.65073624206738,903.0,,168.86963389564312,17,SH,SH,511.6279069767442
Wynau,62992.0,,341.0,320.58944732999026,1701.0,,191.94819941489428,9,VS,VS,200.4703115814227
Bern,72150.0,10349.982350849115,201797.0,2673.776975185046,137995.0,53.3,140.40548913515437,16,TI,TI,1462.3500851480126
Bolligen,90737.0,,1765.0,387.4736233440275,6374.0,,200.0,1,VD,VD,276.9061813617822
Bremgarten Bei Bern,94320.0,,717.0,2531.954913575004,4424.0,,161.27740494569036,13,SO,SO,162.07052441229655
Kirchlindach,91923.0,,946.0,264.2236197014653,3341.0,,169.67433249526735,11,LU,LU,283.1487578569291
Köniz,76493.0,,22364.0,866.44929227395,43508.0,45.7,200.0,7,SO,SO,514.0204100395329
Muri Bei Bern,106448.0,,11087.0,1746.7501460030637,13712.0,45.8,150.985328605539,14,LU,LU,808.5618436406068
Oberbalm,62332.0,,289.0,74.5183636938951,865.0,,190.2897803288795,9,BS,BS,334.1040462427746
Stettlen,84129.0,5818.75,847.0,903.1153878025247,3384.0,,174.18991214939248,17,BE,BE,250.29550827423168
Vechigen,78247.0,,1417.0,244.849702030407,5982.0,,196.74026199569605,8,GR,GR,236.87729856235373
Wohlen Bei Bern,85193.0,,2138.0,264.80600157714036,9283.0,,200.0,5,GL,GL,230.31347624690292
Zollikofen,74613.0,,10374.0,2548.720280093167,11591.0,47.0,151.39721476937763,15,SG,SG,895.0047450608231
Ittigen,77156.0,11642.4,12931.0,2509.536826790012,11546.0,48.6,140.06313481172134,17,SH,SH,1119.954962757665
Ostermundigen,65225.0,,8376.0,3214.9486868681906,18326.0,49.1,150.2122268555848,20,GL,GL,457.0555494925243
Biel/Bienne,61768.0,7015.3885762321015,44295.0,2773.4163490259184,56896.0,41.4,138.18668143211133,17,AI,AI,778.5257311586051
Evilard,99605.0,7122.715384615385,352.0,622.9366103972269,2657.0,,200.0,5,SG,SG,132.48024087316523
Arch,65957.0,4231.818181818182,569.0,270.29429298552986,1744.0,,178.97174130794684,10,SH,SH,326.2614678899082
Büetigen,69691.0,4111.40625,148.0,274.03175061698,916.0,,171.40122773886614,10,JU,JU,161.5720524017467
Büren An Der Aare,70510.0,,2317.0,303.2727802400652,3806.0,,179.31749072515342,6,GR,GR,608.7756174461377
Diessbach Bei Büren,74993.0,,296.0,147.52998436249308,1052.0,,158.1180813934928,15,TG,TG,281.3688212927757
Dotzigen,65819.0,,822.0,436.0304067735944,1580.0,,160.45774478238144,14,UR,UR,520.253164556962
Lengnau (Be),65408.0,,1773.0,731.0406965741073,5798.0,,189.6708382490027,9,BS,BS,305.7951017592273
Leuzigen,67021.0,,275.0,132.5005754915701,1361.0,,168.6431112128471,10,NE,NE,202.0573108008817
Meienried,82954.0,,24.0,62.706167151539354,57.0,,163.5895125542693,17,TG,TG,421.05263157894734
Meinisberg,68960.0,,257.0,333.77246733199104,1453.0,,184.24894590338084,6,GL,GL,176.87543014452856
Oberwil Bei Büren,71821.0,,176.0,132.7284108760655,904.0,,196.2794871438271,11,LU,LU,194.69026548672565
Pieterlen,62733.0,7030.434782608696,1372.0,708.0893987301498,5216.0,,182.7109014936423,4,SO,SO,263.0368098159509
Rüti Bei Büren,61327.0,,537.0,136.02931979085884,870.0,,193.39696266070365,8,BL,BL,617.2413793103449
Wengi,66004.0,,166.0,93.02455451451983,633.0,,167.59518884746322,14,SH,SH,262.2432859399684
Aefligen,62115.0,,284.0,640.9825046403142,1140.0,,151.36541772882225,13,TI,TI,249.12280701754386
Alchenstorf,64916.0,,137.0,89.15589407295413,634.0,,200.0,6,GR,GR,216.08832807570977
Bäriswil,76455.0,,183.0,555.9339727288939,1119.0,,168.82314665859832,16,AG,AG,163.53887399463807
Burgdorf,66404.0,6474.876533742332,14800.0,1136.6669450488382,17292.0,30.4,163.2722087480131,7,GL,GL,855.8871154291002
Hasle Bei Burgdorf,62147.0,,1428.0,161.4086869614447,3402.0,,198.0894726699281,7,GL,GL,419.75308641975306
Heimiswil,60041.0,,449.0,77.81087672342554,1629.0,,187.4642182723463,1,OW,OW,275.6292203806016
Hellsau,65614.0,,129.0,175.6889398450968,213.0,,184.8418785276675,6,BL,BL,605.6338028169014
Höchstetten,62532.0,,85.0,91.21381803566165,253.0,,200.0,10,BS,BS,335.9683794466403
Kernenried,70291.0,,136.0,164.6057807145833,534.0,,168.47729461002731,10,ZH,ZH,254.68164794007492
Kirchberg (Be),70272.0,,3253.0,621.7692117578357,5922.0,,186.82948527447022,4,SH,SH,549.3076663289429
Koppigen,68574.0,5030.948275862069,941.0,338.2429723386647,2281.0,,177.0033239585113,10,GR,GR,412.53836036825953
Krauchthal,68507.0,5303.529411764706,555.0,120.11235777077518,2381.0,,182.66681198470613,15,GL,GL,233.09533809323813
Lyssach,67247.0,,1769.0,243.89568463236137,1484.0,,200.0,1,NW,NW,1192.0485175202155
Oberburg,60444.0,,1246.0,209.41612647753496,2990.0,,185.2361272328913,5,VD,VD,416.7224080267559
Rüdtligen-Alchenflüh,61699.0,,1185.0,898.4776216828269,2490.0,,177.82790132218372,14,GE,GE,475.9036144578313
Rumendingen,61639.0,,148.0,37.235017306220726,91.0,,195.67152181737396,12,SG,SG,1626.3736263736264
Rüti Bei Lyssach,70841.0,,30.0,100.41775016186972,163.0,,173.3884363359224,11,AI,AI,184.04907975460122
Willadingen,67355.0,,39.0,97.42993743606159,196.0,,166.30868595626364,9,VS,VS,198.9795918367347
Wynigen,62966.0,,804.0,70.740918955055,2097.0,,163.5293285950369,19,SH,SH,383.4048640915594
Corgémont,66850.0,,795.0,101.64413154616986,1819.0,,149.35338019587897,21,BE,BE,437.0533260032985
Cormoret,65015.0,,141.0,35.27342339100814,511.0,,200.0,7,NE,NE,275.92954990215264
Cortébert,60663.0,2563.953488372093,233.0,45.77575442778122,660.0,,162.93830003206986,11,NW,NW,353.030303030303
Courtelary,68643.0,,831.0,66.4692815339034,1447.0,,175.9314197545907,10,ZG,ZG,574.2916378714582
La Ferrière,59911.0,,192.0,35.153269860298465,548.0,,175.45547387714274,10,VS,VS,350.3649635036497
Mont-Tramelan,51327.0,,48.0,21.688829002536618,111.0,,184.37246054341873,10,TI,TI,432.43243243243245
Orvin,71256.0,,516.0,63.976485899582514,1260.0,,191.5147357273124,11,NE,NE,409.5238095238095
Renan (Be),59436.0,,244.0,64.54358321222988,957.0,,192.17930686541052,9,BE,BE,254.96342737722048
Romont (Be),71934.0,,33.0,33.682369304966485,232.0,,170.87830104619167,8,SG,SG,142.24137931034483
Saint-Imier,58550.0,,3934.0,255.76391424611919,5177.0,,174.5827392335482,15,BL,BL,759.8995557272552
Sonceboz-Sombeval,65342.0,,1698.0,124.15163590754065,1909.0,,182.83052166658655,10,BE,BE,889.4709271870089
Sonvilier,57031.0,,306.0,51.42100320987506,1221.0,,175.69162225754874,13,ZH,ZH,250.61425061425064
Tramelan,65430.0,3906.4926686217004,2617.0,202.55626322573357,4727.0,,200.0,9,GR,GR,553.6280939284959
Villeret,67132.0,3274.090909090909,1388.0,57.064087880424545,924.0,,186.72220175902598,5,BE,BE,1502.1645021645022
Brüttelen,66177.0,,322.0,95.15431476572296,641.0,,189.94597231810286,7,NE,NE,502.3400936037441
Erlach,74591.0,,384.0,501.7563508640877,1394.0,,184.2249610235031,7,SO,SO,275.4662840746054
Finsterhennen,64973.0,,149.0,136.26818343514398,570.0,,196.05562878287677,1,TI,TI,261.4035087719298
Gals,77481.0,,632.0,114.32279002258423,849.0,,181.41933484488084,10,GE,GE,744.4051825677267
Gampelen,69948.0,,622.0,94.62133438379163,1016.0,,159.47640988752622,22,NW,NW,612.2047244094489
Ins,75978.0,,1889.0,158.37337285153401,3777.0,,184.1965256991678,3,ZH,ZH,500.1323801959227
Lüscherz,73016.0,,141.0,106.25525827627177,572.0,,169.02574300555915,12,BL,BL,246.5034965034965
Müntschemier,69845.0,,1021.0,317.9469403910112,1652.0,,168.45054115311044,14,ZG,ZG,618.0387409200968
Siselen,68093.0,,181.0,126.93803598984096,633.0,,187.35547798066418,8,NE,NE,285.9399684044234
Treiten,66976.0,,148.0,100.71261232515302,428.0,,197.4336077155954,5,TI,TI,345.7943925233645
Tschugg,78602.0,,381.0,113.70936891986625,497.0,,179.03008686660684,6,JU,JU,766.5995975855132
Vinelz,76688.0,,192.0,177.1278694683913,910.0,,182.61963281088052,10,GL,GL,210.98901098901098
Bätterkinden,68842.0,,1010.0,309.3098979992186,3375.0,,200.0,3,ZH,ZH,299.2592592592593
Deisswil Bei Münchenbuchsee,83406.0,,201.0,40.65016349734877,85.0,,183.15622806520417,2,VS,VS,2364.705882352941
Iffwil,83361.0,,173.0,76.64509437379365,445.0,,200.0,9,UR,UR,388.76404494382024
Mattstetten,81366.0,7739.117647058823,200.0,135.49104077082904,599.0,,186.94503611765916,11,ZH,ZH,333.889816360601
Moosseedorf,70581.0,,5096.0,630.1903971268778,4155.0,,146.40432032150946,17,TI,TI,1226.47412755716
Urtenen-Schönbühl,66894.0,,3952.0,894.8436947608104,6545.0,,181.0950630591754,10,GE,GE,603.8197097020627
Utzenstorf,67334.0,,1525.0,259.4114887404991,4469.0,,182.76530633040548,12,AR,AR,341.23965092861937
Wiggiswil,65847.0,,30.0,76.78971017883603,96.0,,198.47871530848906,6,TI,TI,312.5
Wiler Bei Utzenstorf,65685.0,,321.0,304.6385199763315,1032.0,,186.62941749047368,11,TG,TG,311.04651162790697
Zielebach,62835.0,4895.545454545455,55.0,190.86895900483407,323.0,,175.75345341990527,10,GR,GR,170.27863777089783
Zuzwil (Be),82382.0,,91.0,160.37869020890986,555.0,,159.81384365409986,18,BE,BE,163.96396396396395
Adelboden,57528.0,,2448.0,38.43587991234705,3420.0,,176.43485593399546,11,SG,SG,715.7894736842105
Aeschi Bei Spiez,62957.0,,980.0,64.1571542877599,2325.0,,166.51880852915954,13,FR,FR,421.505376344086
Frutigen,58858.0,,4594.0,97.31856295788153,7100.0,,170.19025047712563,8,SO,SO,647.0422535211268
Kandergrund,53834.0,,279.0,26.659467074620142,810.0,,188.5332999606535,8,VD,VD,344.44444444444446
Kandersteg,62462.0,,727.0,9.825538078687508,1299.0,,200.0,3,AI,AI,559.6612779060815
Krattigen,62702.0,,299.0,184.42650375332417,1130.0,,183.82390202078432,7,LU,LU,264.6017699115044
Reichenbach Im Kandertal,60847.0,,1478.0,30.92830853154047,3792.0,,161.71765227466935,11,BL,BL,389.7679324894515
Beatenberg,55087.0,,614.0,42.134260392197625,1229.0,,186.1970305204076,5,OW,OW,499.593165174939
Bönigen,61604.0,,800.0,171.78612062974543,2786.0,,195.99758206028432,12,NW,NW,287.1500358937545
Brienz (Be),62028.0,,1613.0,66.32912016438866,3256.0,,170.10508038265073,16,UR,UR,495.3931203931204
Brienzwiler,57373.0,,107.0,28.413568219567672,514.0,,177.67434461832283,16,AI,AI,208.17120622568095
Därligen,61906.0,,79.0,55.65940405101452,416.0,,179.59393383935875,6,TG,TG,189.90384615384613
Grindelwald,65440.0,13870.161290322581,3449.0,23.392097733511715,3930.0,,167.9684438187826,12,VD,VD,877.6081424936388
Gsteigwiler,62203.0,,157.0,64.77066875121258,436.0,,188.99381903307204,4,SO,SO,360.0917431192661
Gündlischwand,53192.0,,127.0,20.910930090020656,344.0,,177.9560169917722,8,BS,BS,369.1860465116279
